Train,Type,From,To,StartTime,EndTime
Train_1,Light Travel,Station3,Station3,222720,222720
Train_1,Train Trip,Station3,Station1,223680,226080
Train_1,Light Travel,Station1,Station1,226080,226080
Train_1,Train Trip,Station1,Station3,227400,229920
Train_1,Light Travel,Station3,Station3,229920,229920
Train_1,Train Trip,Station3,Station1,230880,233280
Train_1,Light Travel,Station1,Station1,233280,233280
Train_1,Train Trip,Station1,Station3,234600,237120
Train_1,Light Travel,Station3,Station3,237120,237120
Train_1,Train Trip,Station3,Station1,238080,240480
Train_1,Light Travel,Station1,Station1,240480,240480
Train_1,Train Trip,Station1,Station3,241800,244320
Train_1,Light Travel,Station3,Station3,244320,244320
Train_1,Train Trip,Station3,Station1,245280,247680
Train_1,Light Travel,Station1,Station1,247680,247680
Train_1,Train Trip,Station1,Station3,249000,251520
Train_1,Light Travel,Station3,Station3,251520,251520
Train_1,Train Trip,Station3,Station1,252480,254880
Train_1,Light Travel,Station1,Station1,254880,254880
Train_1,Train Trip,Station1,Station3,256200,258720
Train_1,Light Travel,Station3,Station3,258720,258720
Train_1,Train Trip,Station3,Station1,259680,262080
Train_1,Light Travel,Station1,Station1,262080,262080
Train_1,Train Trip,Station1,Station14,262560,264060
Train_1,Light Travel,Station14,Station14,264060,264060
Train_1,Train Trip,Station14,Station1,275220,277020
Train_1,Light Travel,Station1,Station1,277020,277020
Train_1,Train Trip,Station1,Station3,277800,280320
Train_1,Light Travel,Station3,Station3,280320,280320
Train_1,Train Trip,Station3,Station1,281280,283680
Train_1,Light Travel,Station1,Station1,283680,283680
Train_1,Train Trip,Station1,Station3,285000,287520
Train_1,Light Travel,Station3,Station3,287520,287520
Train_1,Train Trip,Station3,Station1,288480,290880
Train_1,Light Travel,Station1,Station1,290880,290880
Train_1,Train Trip,Station1,Station3,292200,294720
Train_1,Light Travel,Station3,Station3,294720,294720
Train_1,Train Trip,Station3,Station1,295680,298080
Train_1,Light Travel,Station1,Station1,298080,298080
Train_1,Train Trip,Station1,Station3,299400,301920
Train_1,Light Travel,Station3,Station3,301920,301920
Train_1,Train Trip,Station3,Station1,302880,305280
Train_1,Light Travel,Station1,Station1,305280,305280
Train_1,Train Trip,Station1,Station3,306600,309120
Train_1,Light Travel,Station3,Station3,309120,309120
Train_1,Train Trip,Station3,Station1,310080,312480
Train_1,Light Travel,Station1,Station1,312480,312480
Train_1,Train Trip,Station1,Station3,313800,316320
Train_1,Light Travel,Station3,Station3,316320,316320
Train_1,Train Trip,Station3,Station1,317280,319680
Train_1,Light Travel,Station1,Station1,319680,319680
Train_1,Train Trip,Station1,Station3,321000,323520
Train_1,Light Travel,Station3,Station3,323520,323520
Train_1,Train Trip,Station3,Station1,324480,326880
Train_1,Light Travel,Station1,Station1,326880,326880
Train_1,Train Trip,Station1,Station3,328200,330720
Train_1,Light Travel,Station3,Station3,330720,330720
Train_1,Train Trip,Station3,Station1,331680,334080
Train_1,Light Travel,Station1,Station1,334080,334080
Train_1,Train Trip,Station1,Station3,335400,337920
Train_1,Light Travel,Station3,Station3,337920,337920
Train_1,Train Trip,Station3,Station1,338880,341280
Train_1,Light Travel,Station1,Station1,341280,341280
Train_1,Train Trip,Station1,Station3,342600,345120
Train_1,Light Travel,Station3,Station3,345120,345120
Train_1,Train Trip,Station3,Station1,346080,348480
Train_1,Light Travel,Station1,Station1,348480,348480
Train_1,Train Trip,Station1,Station14,348960,350460
Train_1,Light Travel,Station14,Station14,350460,350460
Train_1,Train Trip,Station14,Station1,448020,449820
Train_1,Light Travel,Station1,Station1,449820,449820
Train_1,Train Trip,Station1,Station3,450600,453120
Train_1,Light Travel,Station3,Station3,453120,453120
Train_1,Train Trip,Station3,Station1,454080,456480
Train_1,Light Travel,Station1,Station1,456480,456480
Train_1,Train Trip,Station1,Station3,457800,460320
Train_1,Light Travel,Station3,Station3,460320,460320
Train_1,Train Trip,Station3,Station1,461280,463680
Train_1,Light Travel,Station1,Station1,463680,463680
Train_1,Train Trip,Station1,Station3,465000,467520
Train_1,Light Travel,Station3,Station3,467520,467520
Train_1,Train Trip,Station3,Station1,468480,470880
Train_1,Light Travel,Station1,Station1,470880,470880
Train_1,Train Trip,Station1,Station3,472200,474720
Train_1,Light Travel,Station3,Station3,474720,474720
Train_1,Train Trip,Station3,Station1,475680,478080
Train_1,Light Travel,Station1,Station1,478080,478080
Train_1,Train Trip,Station1,Station3,479400,481920
Train_1,Light Travel,Station3,Station3,481920,481920
Train_1,Train Trip,Station3,Station1,482880,485280
Train_1,Light Travel,Station1,Station1,485280,485280
Train_1,Train Trip,Station1,Station3,486600,489120
Train_1,Light Travel,Station3,Station3,489120,489120
Train_1,Train Trip,Station3,Station1,490080,492480
Train_1,Light Travel,Station1,Station1,492480,492480
Train_1,Train Trip,Station1,Station3,493800,496320
Train_1,Light Travel,Station3,Station3,496320,496320
Train_1,Train Trip,Station3,Station1,497280,499680
Train_1,Light Travel,Station1,Station1,499680,499680
Train_1,Train Trip,Station1,Station3,501000,503520
Train_1,Light Travel,Station3,Station3,503520,503520
Train_1,Train Trip,Station3,Station1,504480,506880
Train_1,Light Travel,Station1,Station1,506880,506880
Train_1,Train Trip,Station1,Station3,508200,510720
Train_1,Light Travel,Station3,Station3,510720,510720
Train_1,Train Trip,Station3,Station1,511680,514080
Train_1,Light Travel,Station1,Station1,514080,514080
Train_1,Train Trip,Station1,Station3,515400,517920
Train_1,Light Travel,Station3,Station3,517920,517920
Train_1,Train Trip,Station3,Station1,518880,521280
Train_1,Light Travel,Station1,Station1,521280,521280
Train_1,Train Trip,Station1,Station14,521760,523260
Train_1,Light Travel,Station14,Station14,523260,523260
Train_1,Train Trip,Station14,Station13,525300,604800
Train_10,Train Trip,Station1,Station3,600,3240
Train_10,Light Travel,Station3,Station3,3240,3240
Train_10,Train Trip,Station3,Station14,4020,6900
Train_10,Light Travel,Station14,Station14,6900,6900
Train_10,Train Trip,Station14,Station3,12420,15360
Train_10,Light Travel,Station3,Station3,15360,15360
Train_10,Train Trip,Station3,Station1,18480,20880
Train_10,Light Travel,Station1,Station1,20880,20880
Train_10,Train Trip,Station1,Station3,22200,24720
Train_10,Light Travel,Station3,Station3,24720,24720
Train_10,Train Trip,Station3,Station1,25680,28080
Train_10,Light Travel,Station1,Station1,28080,28080
Train_10,Train Trip,Station1,Station3,29400,31920
Train_10,Light Travel,Station3,Station3,31920,31920
Train_10,Train Trip,Station3,Station1,32880,35280
Train_10,Light Travel,Station1,Station1,35280,35280
Train_10,Train Trip,Station1,Station3,36600,39120
Train_10,Light Travel,Station3,Station3,39120,39120
Train_10,Train Trip,Station3,Station1,40080,42480
Train_10,Light Travel,Station1,Station1,42480,42480
Train_10,Train Trip,Station1,Station3,43800,46320
Train_10,Light Travel,Station3,Station3,46320,46320
Train_10,Train Trip,Station3,Station1,47280,49680
Train_10,Light Travel,Station1,Station1,49680,49680
Train_10,Train Trip,Station1,Station3,51000,53520
Train_10,Light Travel,Station3,Station3,53520,53520
Train_10,Train Trip,Station3,Station1,54480,56880
Train_10,Light Travel,Station1,Station1,56880,56880
Train_10,Train Trip,Station1,Station3,58200,60720
Train_10,Light Travel,Station3,Station3,60720,60720
Train_10,Train Trip,Station3,Station1,61680,64080
Train_10,Light Travel,Station1,Station1,64080,64080
Train_10,Train Trip,Station1,Station3,65400,67920
Train_10,Light Travel,Station3,Station3,67920,67920
Train_10,Train Trip,Station3,Station1,68880,71280
Train_10,Light Travel,Station1,Station1,71280,71280
Train_10,Train Trip,Station1,Station3,72600,75120
Train_10,Light Travel,Station3,Station3,75120,75120
Train_10,Train Trip,Station3,Station1,76080,78480
Train_10,Light Travel,Station1,Station1,78480,78480
Train_10,Train Trip,Station1,Station3,79800,82320
Train_10,Light Travel,Station3,Station3,82320,82320
Train_10,Train Trip,Station3,Station1,83280,85680
Train_10,Light Travel,Station1,Station1,85680,85680
Train_10,Train Trip,Station1,Station3,87000,89640
Train_10,Light Travel,Station3,Station3,89640,89640
Train_10,Train Trip,Station3,Station14,90420,93300
Train_10,Light Travel,Station14,Station14,93300,93300
Train_10,Train Trip,Station14,Station3,98820,101760
Train_10,Light Travel,Station3,Station3,101760,101760
