Train,Type,From,To,StartTime,EndTime
Train_4,Light Travel,Station31,Station31,222660,222660
Train_4,Train Trip,Station31,Station6,335640,336780
Train_4,Light Travel,Station6,Station6,336780,336780
Train_4,Train Trip,Station6,Station31,339000,340140
Train_4,Light Travel,Station31,Station31,340140,340140
Train_4,Train Trip,Station31,Station32,470520,472380
Train_4,Light Travel,Station32,Station32,472380,472380
Train_4,Train Trip,Station32,Station31,478200,481860
Train_4,Light Travel,Station31,Station10,481860,482700
Train_4,Train Trip,Station10,Station10,484020,488040
Train_4,Light Travel,Station10,Station10,488040,488040
Train_4,Train Trip,Station10,Station6,492420,493140
Train_4,Light Travel,Station6,Station6,493140,493140
Train_4,Train Trip,Station6,Station1,494700,495540
Train_4,Light Travel,Station1,Station1,495540,495540
Train_4,Train Trip,Station1,Station6,503100,504060
Train_4,Light Travel,Station6,Station6,504060,504060
Train_4,Train Trip,Station6,Station7,521880,525300
Train_4,Light Travel,Station7,Station7,525300,525300
Train_4,Train Trip,Station7,Station6,531900,534120
Train_4,Light Travel,Station6,Station6,534120,534120
Train_4,Train Trip,Station6,Station10,541620,542220
Train_4,Light Travel,Station10,Station10,542220,542220
Train_4,Train Trip,Station10,Station10,547380,549300
Train_4,Light Travel,Station10,Station31,549300,550140
Train_4,Train Trip,Station31,Station32,556920,558780
Train_4,Light Travel,Station32,Station32,558780,558780
Train_4,Train Trip,Station32,Station31,564600,568260
Train_4,Light Travel,Station31,Station10,568260,569100
Train_4,Train Trip,Station10,Station10,570420,574440
Train_4,Light Travel,Station10,Station10,574440,574440
Train_4,Train Trip,Station10,Station6,578820,579540
Train_4,Light Travel,Station6,Station6,579540,579540
Train_5,Train Trip,Station6,Station1,3600,4440
Train_5,Light Travel,Station1,Station1,4440,4440
Train_5,Train Trip,Station1,Station6,8400,9360
Train_5,Light Travel,Station6,Station1,9360,10380
Train_5,Train Trip,Station1,Station6,15600,16440
Train_5,Light Travel,Station6,Station6,16440,16440
Train_5,Train Trip,Station6,Station1,22200,22920
Train_5,Light Travel,Station1,Station1,22920,22920
Train_5,Train Trip,Station1,Station6,34320,35280
